,1,2,3,4,6,7,10,11,12,13,15,16,19,20,21,22,24,25,28,29,30,31,33,34,37,38,39,40,42,43,46,47,48,49,51,52,55,56,57,58,60,61,64,65,66,67,69,70,73,74,75,76,78,79,82,83,84,85,86,87,173,174
1,1.0,0.8896510705789057,0.7141466208476518,0.7141466208476518,0.7141466208476518,0.7141466208476518,0.7141466208476518,0.7141466208476518,0.6899198167239404,0.6899198167239404,0.6899198167239404,0.6899198167239404,0.6899198167239404,0.6899198167239404,0.7078743249877271,0.7078743249877271,0.7078743249877271,0.7078743249877271,0.7078743249877271,0.7078743249877271,0.7074534650630012,0.7074534650630012,0.7074534650630012,0.7074534650630012,0.7074534650630012,0.7074534650630012,0.6886631781734874,0.6886631781734874,0.6886631781734874,0.6886631781734874,0.6886631781734874,0.6886631781734874,0.6903021016915525,0.6903021016915525,0.6903021016915525,0.6903021016915525,0.6903021016915525,0.6903021016915525,0.5769692852766456,0.5769692852766456,0.5769692852766456,0.5769692852766456,0.5769692852766456,0.5769692852766456,0.5670867452743819,0.5670867452743819,0.5670867452743819,0.5670867452743819,0.5670867452743819,0.5670867452743819,0.5834511772025679,0.5834511772025679,0.5834511772025679,0.5834511772025679,0.5834511772025679,0.5834511772025679,0.9210882016036656,0.9389314351170022,0.919205401820703,0.9251300533623893,0.919205401820703,0.9251300533623893
2,0.8896510705789057,1.0,0.7227332804652392,0.7227332804652392,0.7227332804652392,0.7227332804652392,0.7227332804652392,0.7227332804652392,0.5848691514670896,0.5848691514670896,0.5848691514670896,0.5848691514670896,0.5848691514670896,0.5848691514670896,0.6031179587880618,0.6031179587880618,0.6031179587880618,0.6031179587880618,0.6031179587880618,0.6031179587880618,0.6018247753106001,0.6018247753106001,0.6018247753106001,0.6018247753106001,0.6018247753106001,0.6018247753106001,0.581595595126523,0.581595595126523,0.581595595126523,0.581595595126523,0.581595595126523,0.581595595126523,0.583234518644588,0.583234518644588,0.583234518644588,0.583234518644588,0.583234518644588,0.583234518644588,0.6085271317829457,0.6085271317829457,0.6085271317829457,0.6085271317829457,0.6085271317829457,0.6085271317829457,0.598644591780682,0.598644591780682,0.598644591780682,0.598644591780682,0.598644591780682,0.598644591780682,0.615009023708868,0.615009023708868,0.615009023708868,0.615009023708868,0.615009023708868,0.615009023708868,0.8146489751971271,0.8802726483138854,0.8149523955275447,0.8206740037265559,0.8149523955275447,0.8206761528360724
3,0.7141466208476518,0.7227332804652392,1.0,0.9183848797250859,0.9039518900343643,0.9039518900343643,0.9049828178694158,0.9039518900343643,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.647861019993752,0.6452202436738519,0.6452202436738519,0.647861019993752,0.647861019993752,0.647861019993752,0.6527286804402718,0.6514708275788308,0.6514708275788308,0.6527286804402718,0.6527286804402718,0.6527286804402718,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5794708670269165,0.5823273163939242,0.5794708670269165,0.5935944028282528,0.5943621734914474,0.5935944028282528,0.592442746833461,0.5935944028282528,0.592442746833461,0.7315899756935713,0.7115856651939126,0.7305540483511184,0.7279300421870198,0.7305540483511184,0.7279440113988769
4,0.7141466208476518,0.7227332804652392,0.9183848797250859,1.0,0.9039518900343643,0.9039518900343643,0.9049828178694158,0.9039518900343643,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.647861019993752,0.6452202436738519,0.6452202436738519,0.647861019993752,0.647861019993752,0.647861019993752,0.6527286804402718,0.6514708275788308,0.6514708275788308,0.6527286804402718,0.6527286804402718,0.6527286804402718,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5794708670269165,0.5823273163939242,0.5794708670269165,0.5935944028282528,0.5943621734914474,0.5935944028282528,0.592442746833461,0.5935944028282528,0.592442746833461,0.7315899756935713,0.7115856651939126,0.7305540483511184,0.7279300421870198,0.7305540483511184,0.7279440113988769
6,0.7141466208476518,0.7227332804652392,0.9039518900343643,0.9039518900343643,1.0,0.9039518900343643,0.9039518900343643,0.9039518900343643,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.647861019993752,0.6452202436738519,0.6452202436738519,0.647861019993752,0.647861019993752,0.647861019993752,0.6527286804402718,0.6514708275788308,0.6514708275788308,0.6527286804402718,0.6527286804402718,0.6527286804402718,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.5794708670269165,0.5794708670269165,0.5823273163939242,0.5794708670269165,0.5794708670269165,0.5794708670269165,0.592442746833461,0.5932105174966555,0.5935944028282528,0.592442746833461,0.592442746833461,0.592442746833461,0.7315899756935713,0.7115856651939126,0.7305540483511184,0.7279300421870198,0.7305540483511184,0.7279440113988769
7,0.7141466208476518,0.7227332804652392,0.9039518900343643,0.9039518900343643,0.9039518900343643,1.0,0.9039518900343643,0.9049828178694158,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.647861019993752,0.6452202436738519,0.6452202436738519,0.647861019993752,0.647861019993752,0.647861019993752,0.6527286804402718,0.6514708275788308,0.6514708275788308,0.6527286804402718,0.6527286804402718,0.6527286804402718,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5943621734914474,0.5943621734914474,0.5943621734914474,0.5943621734914474,0.5943621734914474,0.5943621734914474,0.7315899756935713,0.7115856651939126,0.7305540483511184,0.7279300421870198,0.7305540483511184,0.7279440113988769
10,0.7141466208476518,0.7227332804652392,0.9049828178694158,0.9049828178694158,0.9039518900343643,0.9039518900343643,1.0,0.9039518900343643,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.647861019993752,0.6452202436738519,0.6452202436738519,0.647861019993752,0.647861019993752,0.647861019993752,0.6527286804402718,0.6514708275788308,0.6514708275788308,0.6527286804402718,0.6527286804402718,0.6527286804402718,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5794708670269165,0.5823273163939242,0.5794708670269165,0.5935944028282528,0.5943621734914474,0.5935944028282528,0.592442746833461,0.5935944028282528,0.592442746833461,0.7315899756935713,0.7115856651939126,0.7305540483511184,0.7279300421870198,0.7305540483511184,0.7279440113988769
11,0.7141466208476518,0.7227332804652392,0.9039518900343643,0.9039518900343643,0.9039518900343643,0.9049828178694158,0.9039518900343643,1.0,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6477417771232203,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.6599495274914089,0.647861019993752,0.6452202436738519,0.6452202436738519,0.647861019993752,0.647861019993752,0.647861019993752,0.6527286804402718,0.6514708275788308,0.6514708275788308,0.6527286804402718,0.6527286804402718,0.6527286804402718,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.6349676336609925,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5823273163939242,0.5943621734914474,0.5943621734914474,0.5943621734914474,0.5943621734914474,0.5943621734914474,0.5943621734914474,0.7315899756935713,0.7115856651939126,0.7305540483511184,0.7279300421870198,0.7305540483511184,0.7279440113988769
12,0.6899198167239404,0.5848691514670896,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,0.7263573883161512,1.0,0.9613745704467354,0.9615807560137457,0.9239862542955326,0.9239862542955326,0.9615807560137457,0.8331713303878252,0.8331713303878252,0.8331713303878252,0.8331713303878252,0.8331713303878252,0.8331713303878252,0.8432313144329897,0.8432313144329897,0.8432313144329897,0.8432313144329897,0.8432313144329897,0.8432313144329897,0.8398293502030616,0.8398293502030616,0.837242268041237,0.8398293502030616,0.8398293502030616,0.837242268041237,0.8403819594604021,0.8403819594604021,0.8391496821654599,0.8403819594604021,0.8403819594604021,0.8391496821654599,0.5307064652761129,0.5307064652761129,0.5307064652761129,0.5307064652761129,0.5307064652761129,0.5307064652761129,0.4559036267709091,0.453749792409203,0.4559036267709091,0.4559036267709091,0.4559036267709091,0.4559036267709091,0.46647800659815797,0.46609206105905654,0.4657061155199551,0.46647800659815797,0.4657061155199551,0.46647800659815797,0.7508401084010841,0.6759973817705777,0.733880749984928,0.7313251194367614,0.733880749984928,0.7313251194367614
