Dataset,Model,ML_Parameters,Train AUC,Validation AUC,Test AUC,Train_Val_Gap,Val_Stability,Train_Stability,Composite_Score,Overall_Rank,Train AUC_std,Validation AUC_std,Test AUC_std,Phenotype_first,Dataset_first,Fold_<lambda>,Dataset_Type,Creation_Time,Features,Training_Samples,dataset_type,phenotype,gwas_file,fold,scaling,timestamp,pca_components,snps,weight_file_present,model,Validation AUC_Norm,Train_Val_Gap_Norm,Train_Stability_Norm,Val_Stability_Norm
15,Logistic Regression,"{'C': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.648288213687241,0.6289991220368745,0.6323442637924735,0.01928909165036652,0.9135047016818851,0.9809841884137345,0.609014745476111,1.0,0.019384422104717466,0.09468511564184115,0.14507417777510295,migraine,15,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:35,12,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:34,,snps_50,True,,0.25799824407374894,0.8925865932111863,0.9809841884137345,0.9135047016818851
16,Logistic Regression,"{'C': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.6482967636188415,0.6289991220368745,0.6323442637924735,0.019297641581967007,0.9135047016818851,0.9809762823416925,0.6090036420167192,1.0,0.019392637722999498,0.09468511564184118,0.14507417777510295,migraine,16,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:37,12,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:37,,snps_50,True,,0.25799824407374894,0.8925389819862688,0.9809762823416925,0.9135047016818851
19,Logistic Regression,"{'C': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.6482967636188415,0.6293722563652326,0.6323442637924735,0.018924507253608835,0.9132730571198138,0.9809762823416928,0.6095221346614981,1.0,0.01939263772299945,0.09496277395250963,0.14507417777510295,migraine,19,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:39,12,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:39,,snps_50,True,,0.2587445127304653,0.8946168211155181,0.9809762823416928,0.9132730571198138
20,Logistic Regression,"{'C': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.648284253193487,0.6289991220368745,0.6323442637924735,0.019285131156612567,0.9135047016818851,0.9809593090605487,0.6090141804936006,1.0,0.01941027600592966,0.09468511564184118,0.14507417777510295,migraine,20,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:41,12,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:41,,snps_50,True,,0.25799824407374894,0.8926086476518198,0.9809593090605487,0.9135047016818851
22,Logistic Regression,"{'C': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.6483205015101192,0.6289991220368745,0.6323442637924735,0.01932137947324475,0.9135047016818851,0.9810244346196814,0.6089868350659492,1.0,0.0193426021928547,0.09468511564184115,0.14507417777510295,migraine,22,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:43,12,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:43,,snps_50,True,,0.25799824407374894,0.8924067949544302,0.9810244346196814,0.9135047016818851
23,Logistic Regression,"{'C': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.6482967636188415,0.6289991220368745,0.6331740449803109,0.019297641581967007,0.9135047016818851,0.9809762823416928,0.6090036420167192,1.0,0.019392637722999404,0.09468511564184118,0.14413081658456006,migraine,23,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:43,12,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:43,,snps_50,True,,0.25799824407374894,0.8925389819862688,0.9809762823416928,0.9135047016818851
24,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,24,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:43,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:43,,snps_200,False,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
25,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,25,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:45,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:45,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
27,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,27,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:47,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:47,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
28,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,28,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:47,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:47,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
29,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,29,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:49,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:49,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
31,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,31,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:51,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:51,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
32,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,32,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:51,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:51,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
35,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,35,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:54,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:54,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
36,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,36,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:55,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:55,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
37,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,37,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:57,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:57,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
40,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,40,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:13:59,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:13:59,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
41,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,41,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:01,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:01,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
43,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,43,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:03,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:03,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
44,LightGBM,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}",0.923458445085849,0.6962774363476735,0.5274144440384849,0.22718100873817548,0.8613940349821475,0.9887416883020219,0.5526644826050559,1.0,0.011386504514957896,0.16090889812201348,0.13004340890782795,migraine,44,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:03,27,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:03,,snps_200,True,,0.39255487269534695,0.5206318170457627,0.9887416883020219,0.8613940349821475
45,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,45,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:03,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:03,,snps_500,False,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
46,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,46,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:05,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:05,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
48,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,48,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:07,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:07,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
49,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,49,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:07,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:07,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
50,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,50,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:09,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:09,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
52,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,52,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:11,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:11,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
53,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,53,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:11,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:11,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
56,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,56,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:15,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:15,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
57,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,57,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:15,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:15,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
58,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,58,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:17,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:17,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
61,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,61,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:20,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:20,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
62,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,62,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:22,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:22,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
64,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,64,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:24,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:24,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
65,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.7370763827919228,0.5501007794422117,0.2629236172080772,0.9048415980609825,1.0,0.5639920729155039,1.0,0.0,0.10516581260514084,0.13033417192915425,migraine,65,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:24,44,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:24,,snps_500,True,,0.47415276558384556,0.4409660009326912,1.0,0.9048415980609825
66,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.6845390693590869,0.5390524905614419,0.3154609306409131,0.8416522639006181,1.0,0.5152598794113721,1.0,0.0,0.18813914355261527,0.1592255623590941,migraine,66,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:24,66,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:24,,snps_1000,False,,0.36907813871817385,0.36556899443806834,1.0,0.8416522639006181
67,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.6845390693590869,0.5390524905614419,0.3154609306409131,0.8416522639006181,1.0,0.5152598794113721,1.0,0.0,0.18813914355261527,0.1592255623590941,migraine,67,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:26,66,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:26,,snps_1000,True,,0.36907813871817385,0.36556899443806834,1.0,0.8416522639006181
69,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.6845390693590869,0.5390524905614419,0.3154609306409131,0.8416522639006181,1.0,0.5152598794113721,1.0,0.0,0.18813914355261527,0.1592255623590941,migraine,69,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:28,66,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:28,,snps_1000,True,,0.36907813871817385,0.36556899443806834,1.0,0.8416522639006181
70,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.6845390693590869,0.5390524905614419,0.3154609306409131,0.8416522639006181,1.0,0.5152598794113721,1.0,0.0,0.18813914355261527,0.1592255623590941,migraine,70,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:28,66,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:28,,snps_1000,True,,0.36907813871817385,0.36556899443806834,1.0,0.8416522639006181
71,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.6845390693590869,0.5390524905614419,0.3154609306409131,0.8416522639006181,1.0,0.5152598794113721,1.0,0.0,0.18813914355261527,0.1592255623590941,migraine,71,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:30,66,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:30,,snps_1000,True,,0.36907813871817385,0.36556899443806834,1.0,0.8416522639006181
73,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.6845390693590869,0.5390524905614419,0.3154609306409131,0.8416522639006181,1.0,0.5152598794113721,1.0,0.0,0.18813914355261527,0.1592255623590941,migraine,73,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:32,66,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:32,,snps_1000,True,,0.36907813871817385,0.36556899443806834,1.0,0.8416522639006181
74,Gradient Boosting,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 7, 'subsample': 0.8}",1.0,0.6845390693590869,0.5390524905614419,0.3154609306409131,0.8416522639006181,1.0,0.5152598794113721,1.0,0.0,0.18813914355261527,0.1592255623590941,migraine,74,"['0', '1', '2', '3', '4']",genotype,2025-01-26 15:14:32,66,582,genotype,migraine,migraine.gz,0,False,2025-01-26 15:14:32,,snps_1000,True,,0.36907813871817385,0.36556899443806834,1.0,0.8416522639006181
