Combination_Size,Datasets,Train_AUC_Mean,Train_AUC_Std,Validation_AUC_Mean,Validation_AUC_Std,Test_AUC_Mean,Test_AUC_Std
2,"[652, 388]",0.730350911617279,0.2700628738405396,0.6338981568813324,0.2072820731960105,0.45296772122383117,0.1317730260185197
2,"[652, 387]",0.8863966345787049,0.08944659471146377,0.6809657573699951,0.172074440537575,0.5505708873271942,0.12287406948072983
2,"[652, 777]",0.8482794284820556,0.11329393517594206,0.8248771071434021,0.11828800054066627,0.470283055305481,0.1277046328624323
2,"[652, 192]",0.7834121227264405,0.203395633996886,0.7432484745979309,0.18472058328262853,0.4967211723327637,0.07905444043037334
2,"[782, 779]",0.745665830373764,0.19178577385387927,0.7457726240158081,0.05235741078621108,0.50473073720932,0.10067686531806112
2,"[782, 194]",0.8506206750869751,0.06578708265709769,0.7182440876960754,0.11361070201472115,0.5575269937515259,0.1353249502095352
2,"[782, 584]",0.7551052808761597,0.11326291107467631,0.6142712831497192,0.11467985069102864,0.4453319191932678,0.1656091021909451
2,"[782, 390]",0.8003073453903198,0.16999891887233934,0.5851887822151184,0.06532889904175845,0.41940039992332456,0.061283268366606115
2,"[782, 195]",0.7143001198768616,0.10299823972742131,0.6848682999610901,0.1285319336450063,0.5165741086006165,0.11223602330743544
2,"[782, 585]",0.916750144958496,0.09502598271283999,0.7096883296966553,0.16350306692967234,0.5898967385292053,0.08390420507055199
2,"[782, 388]",0.5048880279064178,0.25076677830175803,0.5794468879699707,0.223799340185881,0.472800201177597,0.11747637635587495
2,"[782, 387]",0.8259841918945312,0.08854908627275103,0.6837401270866394,0.20472733393602896,0.5277951419353485,0.08522419011868049
2,"[782, 777]",0.6893702864646911,0.16250123435452987,0.6288893520832062,0.17483462224736532,0.4400071084499359,0.11802357697772516
2,"[782, 192]",0.8256218910217286,0.15681031546221683,0.5914398610591889,0.2219852703510796,0.4822253704071045,0.08123931213810359
2,"[779, 194]",0.8186970353126526,0.14578475034057592,0.7041966795921326,0.10604081936378684,0.4463854432106018,0.09373594888184142
2,"[779, 584]",0.5731379806995391,0.3243217328850808,0.6148156464099884,0.15301630907062513,0.5125556468963623,0.10081404908633348
2,"[779, 390]",0.8784128546714782,0.10767806063587865,0.719850754737854,0.1102930445312165,0.48519684076309205,0.130554840519529
2,"[779, 195]",0.8627529144287109,0.14532291954539417,0.6686962246894836,0.12902437513481882,0.554378217458725,0.12103184884697141
2,"[779, 585]",0.6878704600036144,0.3823401310666156,0.6878665626049042,0.14039921721258927,0.4225911974906921,0.13446547856139393
2,"[779, 388]",0.6944061875343323,0.13116974729188643,0.6802721738815307,0.212565227294505,0.49805356860160827,0.08962085651069199
2,"[779, 387]",0.8602727770805358,0.08126754930024593,0.7627524256706237,0.12804691930875403,0.493495112657547,0.13478350689047866
2,"[779, 777]",0.7539449870586395,0.2464858744618576,0.6518305480480194,0.16600402574219167,0.4671705782413483,0.12234183219479482
2,"[779, 192]",0.7902434587478637,0.1415878407367448,0.7383406519889831,0.1338483665724092,0.4031901299953461,0.14197016009111046
2,"[194, 584]",0.8301116585731506,0.1192947624859934,0.6511852502822876,0.07762656419378908,0.47871975898742675,0.0798938726322555
2,"[194, 390]",0.8648593783378601,0.14255375787814703,0.6533406496047973,0.1373060973219564,0.5118158996105194,0.12308568166717052
2,"[194, 195]",0.8559069991111755,0.07570027467087562,0.7003467917442322,0.11349223730775383,0.49855494499206543,0.056259386857468
2,"[194, 585]",0.6337178826332093,0.281258812858037,0.7743634819984436,0.14574547754198772,0.4672408938407898,0.04911269300373846
2,"[194, 388]",0.6452123999595643,0.09609050710070463,0.6033801674842835,0.19905523127860897,0.3979222565889359,0.1395180139822557
2,"[194, 387]",0.8426017880439758,0.13438474710726336,0.6852633714675903,0.1118121958010774,0.5790606677532196,0.11051772327423331
2,"[194, 777]",0.8405199170112609,0.15821011869794055,0.7732791781425477,0.14608306054702677,0.5208774328231811,0.1888562671776513
2,"[194, 192]",0.7842136025428772,0.19145139839455913,0.674416184425354,0.16533229846904082,0.48718127608299255,0.11022263760784708
2,"[584, 390]",0.6992384731769562,0.30081568796000707,0.6086259961128235,0.15432990861807272,0.44361902475357057,0.09992089593469365
2,"[584, 195]",0.8934915065765381,0.05172850647023773,0.7077524185180664,0.16598996183751796,0.504792046546936,0.110860444187999
2,"[584, 585]",0.7565017223358155,0.10785774338940131,0.7489025235176087,0.04746292368191354,0.5676048994064331,0.09859481884528454
2,"[584, 388]",0.8100901246070862,0.1269607667711842,0.6866944909095765,0.16612644809912058,0.5299578309059143,0.12483900356193034
2,"[584, 387]",0.8086502432823182,0.1090971862701643,0.6955706834793091,0.17058155633387448,0.440227335691452,0.1542842452253933
2,"[584, 777]",0.7764081001281739,0.08422984089994313,0.7321466207504272,0.09914894756004146,0.4682994902133942,0.16963804887186093
2,"[584, 192]",0.7426493704319,0.26802345796485044,0.6257418751716614,0.21325890756892033,0.4584356427192688,0.1519071143815321
2,"[390, 195]",0.6705822192132473,0.361186965371891,0.7597190737724304,0.13837496005903419,0.44430906176567075,0.10306714050651623
2,"[390, 585]",0.818943202495575,0.07239680729104134,0.7345873475074768,0.15919959821302,0.531303197145462,0.06673076621129692
2,"[390, 388]",0.7954386115074158,0.11938704531971432,0.5598375678062439,0.15884867449799409,0.5532589495182038,0.08646082494734954
2,"[390, 387]",0.7218606233596802,0.12698894601685803,0.645425820350647,0.11608935625700387,0.458956652879715,0.07155499500908045
2,"[390, 777]",0.6470567405223846,0.3361135044100636,0.6458735704421997,0.09314353261602663,0.36064912676811217,0.1321352608008289
2,"[390, 192]",0.7507717311382294,0.2691065234355871,0.6386040568351745,0.18473312473229142,0.4987575590610504,0.08197870157220825
2,"[195, 585]",0.595474836230278,0.32346312852244113,0.6036303758621215,0.17138903970777572,0.5692477107048035,0.05639692679455118
2,"[195, 388]",0.6972316920757293,0.2634362005743672,0.7504302263259888,0.0839042631373195,0.40935030579566956,0.10260477941885152
2,"[195, 387]",0.8351237177848816,0.14251591708680217,0.7898551464080811,0.11029036855860154,0.516975861787796,0.12371337188957898
2,"[195, 777]",0.8775237917900085,0.0626268930828952,0.760136079788208,0.035904458737355635,0.430811220407486,0.16129521840901073
2,"[195, 192]",0.7737233519554139,0.21960549622473677,0.7048375964164734,0.15871548492568344,0.4306344151496887,0.11477481051621287
2,"[585, 388]",0.8293460488319397,0.10275035720921309,0.7254038631916047,0.17805514935320033,0.5755256652832031,0.13544734028753058
2,"[585, 387]",0.8887513399124145,0.1181909509162222,0.7557989358901978,0.12325071694027312,0.5134233713150025,0.03405206196304887
2,"[585, 777]",0.7674468457698822,0.30177232372830415,0.6827348649501801,0.1624712483745117,0.5011339664459229,0.10782990613399862
2,"[585, 192]",0.90601567029953,0.07396168377009728,0.7592361807823181,0.14439445576614582,0.4336037516593933,0.08094277855141278
2,"[388, 387]",0.6146722674369812,0.2917102946590574,0.6959789276123047,0.21246394057248666,0.5240812540054322,0.08233193641654486
2,"[388, 777]",0.7757422208786011,0.16167997402627793,0.6204653143882751,0.09001784590678398,0.4028266429901123,0.13625547062201598
2,"[388, 192]",0.6414877653121949,0.20814376067252588,0.7424407243728638,0.18489654418403673,0.4545285403728485,0.12289186419627385
2,"[387, 777]",0.7939608454704284,0.13581717085832543,0.7368261814117432,0.0857780350125158,0.47767390608787536,0.14718034553341608
2,"[387, 192]",0.8414664030075073,0.12530575360898086,0.729727840423584,0.19471956889976483,0.5647681832313538,0.15402438202993715
2,"[777, 192]",0.770404052734375,0.15069430419883195,0.7169359385967254,0.1779662056871643,0.4890230655670166,0.10388592839482544
3,"[194, 195, 387]",0.8669221520423889,0.10229409074367736,0.7210359930992126,0.08026785148718747,0.5376598715782166,0.07290672726383958
3,"[194, 195, 777]",0.8122432589530945,0.13917217018175454,0.699280059337616,0.1469557634681394,0.3641101479530334,0.1469017312336846
3,"[194, 195, 585]",0.7467803835868836,0.15224578640500092,0.7444732069969178,0.10117901888042237,0.4987229466438293,0.11867532612065863
3,"[194, 195, 779]",0.7358900398015976,0.3219067631787314,0.62624671459198,0.26538578747763303,0.4589583218097687,0.15900968791973716
3,"[194, 195, 171]",0.9676780581474305,0.03912324537225075,0.6434855103492737,0.21767921766135157,0.5832353472709656,0.14358531048157397
3,"[194, 195, 652]",0.9082194924354553,0.10513790042258492,0.7878226518630982,0.13208021899493122,0.45518081188201903,0.05906230451239317
3,"[194, 195, 651]",0.9005699038505555,0.1550039760826578,0.7397410035133362,0.08022839797498202,0.4489740490913391,0.12197174502599706
3,"[194, 195, 172]",0.6168742224574089,0.45922605382181075,0.7044951975345611,0.18457656346767706,0.48747376799583436,0.09463541868861722
3,"[194, 387, 777]",0.9006020665168762,0.07135184012013614,0.7049429416656494,0.14326665895917465,0.5159689843654632,0.15676650325028874
3,"[194, 387, 585]",0.6909833788871765,0.2996987185902941,0.6506936013698578,0.1852996333516463,0.5470384359359741,0.11549672761169434
3,"[194, 387, 779]",0.8627702713012695,0.13818421406332046,0.746940302848816,0.05630029159594076,0.49917163252830504,0.10660464952141607
3,"[194, 387, 171]",0.7944664299488068,0.40456167468842485,0.6762511014938355,0.2269710796823697,0.5554685831069947,0.20512374335378028
3,"[194, 387, 652]",0.79099200963974,0.06313962755316449,0.76194908618927,0.12273065092847005,0.4861956059932709,0.07619672656093014
3,"[194, 387, 651]",0.8737958431243896,0.0991358520767846,0.707335352897644,0.16276251318275267,0.5103048384189606,0.08446828005999253
3,"[194, 387, 172]",0.8674257159233093,0.20847657470954303,0.6724758505821228,0.20766676074754134,0.5254588723182678,0.10215345174371916
3,"[194, 777, 585]",0.8889840722084046,0.03619020999152639,0.7123529493808747,0.14929035985373076,0.4858524799346924,0.14776834905803063
3,"[194, 777, 779]",0.9197109818458558,0.07564030045243376,0.699626874923706,0.13534312510965732,0.5194868803024292,0.14162636859888997
3,"[194, 777, 171]",0.8003108710050583,0.4029502485388737,0.7404345989227294,0.10581620834876156,0.5717056870460511,0.18975613549250114
3,"[194, 777, 652]",0.7118368051946163,0.3877471326651263,0.61672523021698,0.23211070453384738,0.4937136173248291,0.08714771183548174
3,"[194, 777, 651]",0.7180020481348037,0.37202381421695263,0.6538191318511963,0.20600812871714752,0.5377612888813019,0.1386452438679262
3,"[194, 777, 172]",0.9488294720649719,0.08025532175908091,0.723121178150177,0.10335024501582023,0.5528260886669158,0.11088943421789439
3,"[194, 585, 779]",0.7276629075407982,0.3989230436351213,0.6542888581752777,0.18246542394566992,0.3757944226264954,0.16370671031351008
3,"[194, 585, 171]",0.972575306892395,0.02859045951238609,0.7589157342910766,0.17426517516421464,0.5393268764019012,0.12465723600397963
3,"[194, 585, 652]",0.7182965338230133,0.3838141290054938,0.6930509269237518,0.16315881600970397,0.5063062727451324,0.1963571804702573
3,"[194, 585, 651]",0.8540762782096862,0.13909875090812926,0.7627524375915528,0.12234358203106734,0.5656354904174805,0.1074434782500779
3,"[194, 585, 172]",0.7760187208652496,0.33371670122174674,0.6843151926994324,0.30668903185177004,0.5219780027866363,0.15700242801018785
3,"[194, 779, 171]",0.9449498057365417,0.061347061529539636,0.6757067620754242,0.30097039247075347,0.541307246685028,0.09768655368725676
3,"[194, 779, 652]",0.9191150665283203,0.046190550298541015,0.7612862229347229,0.13257734921205055,0.4528078675270081,0.1851788865173137
3,"[194, 779, 651]",0.9236032962799072,0.07974214463701161,0.7576382875442504,0.0650635254423021,0.5275772869586944,0.09745575083154517
3,"[194, 779, 172]",0.9582004070281982,0.0578626531925289,0.7589947342872619,0.17698710379476096,0.5242540538311005,0.13708375025848085
3,"[194, 171, 652]",0.6481506665237248,0.43753715140200844,0.7352633893489837,0.21621162255403248,0.6058710217475891,0.1725118886966004
3,"[194, 171, 651]",0.9320572733879089,0.07621407442428951,0.6817735075950623,0.2871279648142575,0.5603400945663453,0.12824284007670314
3,"[194, 171, 172]",0.9658057808876037,0.03283797399059953,0.75711590051651,0.11176103566859892,0.5525803983211517,0.1076355188865598
3,"[194, 652, 651]",0.8711805224418641,0.10091030408483949,0.8207594513893127,0.14069036558065048,0.5169467329978943,0.04505085886250498
3,"[194, 652, 172]",0.879952073097229,0.11032634570469801,0.635338020324707,0.08569368680075258,0.573168933391571,0.07422873219525519
3,"[194, 651, 172]",0.8733978867530823,0.08817383301302167,0.6153160691261291,0.20869846975555484,0.5406871318817139,0.09994931018675748
3,"[195, 387, 777]",0.8693423748016358,0.12375519245793512,0.6998946189880371,0.16455829943619726,0.49230483174324036,0.17924325725822232
3,"[195, 387, 585]",0.8210285782814026,0.1377351535991739,0.7184986710548401,0.09661496048142247,0.5232052564620971,0.1349739719325485
3,"[195, 387, 779]",0.8608742713928222,0.1786737376383872,0.675561910867691,0.1705300289794174,0.578872686624527,0.12939802683917
3,"[195, 387, 171]",0.8354394614696503,0.23736677853475416,0.7779104590415955,0.20853877340449803,0.5274166822433471,0.08844398234779646
3,"[195, 387, 652]",0.8834636092185975,0.08436930729107212,0.7881650686264038,0.1546562318892283,0.5609754204750061,0.11920437983082455
3,"[195, 387, 651]",0.906149435043335,0.06892640275500532,0.7290649771690368,0.23713394944839347,0.49025890827178953,0.10828518935102387
3,"[195, 387, 172]",0.7982358768582344,0.40774389762562613,0.6506101727485657,0.17921438269423373,0.5514095008373261,0.10645198265543153
3,"[195, 777, 585]",0.676464569568634,0.2896395184901718,0.6493942141532898,0.1466489685095539,0.4377440452575684,0.1832642532225545
3,"[195, 777, 779]",0.9525164842605591,0.03676796310597724,0.7221202969551086,0.09166319382258624,0.4014513075351715,0.12467579547461871
3,"[195, 777, 171]",0.952321183681488,0.06339023314751575,0.7110930681228638,0.08772588591017957,0.5292515575885772,0.1383062584357313
3,"[195, 777, 652]",0.9535102605819702,0.045557364434373165,0.7377392411231994,0.14593235900084392,0.530888044834137,0.13874969991831992
3,"[195, 777, 651]",0.7436434864997864,0.24013857203391273,0.7241132736206055,0.167699675664528,0.5770010411739349,0.11364323967667306
3,"[195, 777, 172]",0.9274701118469239,0.06743254413481788,0.7360974431037903,0.12965530045304852,0.5552526652812958,0.20349522756241334
3,"[195, 585, 779]",0.827286034822464,0.21336205989748502,0.640228271484375,0.17880016582345287,0.5257464051246643,0.07945489111149828
3,"[195, 585, 171]",0.9554322719573974,0.041522185378820804,0.690219497680664,0.11147246325808666,0.5703834891319275,0.1081625191791301
3,"[195, 585, 652]",0.9069473624229432,0.087076273521768,0.7185645222663879,0.18005298345032777,0.5470755338668823,0.1211961369634611
3,"[195, 585, 651]",0.851635193824768,0.08948371662219816,0.7724714756011963,0.11498433106231294,0.4807828485965729,0.06593907349705445
3,"[195, 585, 172]",0.7397571704612347,0.4254545512963984,0.6855443358421326,0.13816468413821192,0.535638153553009,0.11197631642776296
3,"[195, 779, 171]",0.9789779782295227,0.00971332705445047,0.7652634143829345,0.07824105012098916,0.48981875777244566,0.12241656093663489
3,"[195, 779, 652]",0.7803659193217755,0.40866679675553114,0.709302031993866,0.1952931168659415,0.45707851052284243,0.06121659342209691
3,"[195, 779, 651]",0.9512188196182251,0.03875459308751409,0.7944908142089844,0.10974967984682249,0.5040876507759094,0.09132095707133583
3,"[195, 779, 172]",0.9630668759346008,0.043815834471140847,0.6502238869667053,0.05915245199145896,0.4795904874801636,0.07908343123396529
3,"[195, 171, 652]",0.726377534866333,0.26140521586160853,0.6497453927993775,0.2473733832116763,0.5054518938064575,0.0882222828841781
3,"[195, 171, 651]",0.8188628792762757,0.3176190530256722,0.7889947652816772,0.17060064281744905,0.5511521100997925,0.13216048454022317
3,"[195, 171, 172]",0.8237607061862946,0.26500775207263744,0.6680026471614837,0.31614955966448227,0.5838465809822082,0.11325448192142373
3,"[195, 652, 651]",0.9300445079803467,0.0206015904402175,0.8211369633674621,0.05217982737858979,0.5189543604850769,0.09329141126679981
3,"[195, 652, 172]",0.8352138340473175,0.34050771066078156,0.7189683794975281,0.15653689536099402,0.5379130244255066,0.023472410581707192
3,"[195, 651, 172]",0.7591085135936737,0.33224945416467005,0.6947541773319245,0.22160455026594583,0.5408099114894866,0.09152845135066176
3,"[387, 777, 585]",0.8556250929832458,0.12672783048871594,0.7368480920791626,0.08396316403270254,0.522615110874176,0.1624851564632535
3,"[387, 777, 779]",0.7968141436576843,0.1327368178250413,0.7140035271644593,0.08792021785574772,0.5814750671386719,0.13622981123723227
3,"[387, 777, 171]",0.7270157070830464,0.4217648180082156,0.6863389164209366,0.29819088907285146,0.5730126678943634,0.12288409757764487
3,"[387, 777, 652]",0.8516583323478699,0.19514451429420007,0.7676734089851379,0.06778236936109557,0.523084843158722,0.11642529565135902
3,"[387, 777, 651]",0.7618614673614502,0.20489721636219346,0.6715452194213867,0.16392161036134803,0.5587254345417023,0.10169044835121506
3,"[387, 777, 172]",0.9865002870559693,0.012043075898971826,0.6884416341781616,0.1324500037808641,0.5516133904457092,0.17464847689732885
3,"[387, 585, 779]",0.872812819480896,0.11390626771236961,0.6874495208263397,0.20318174732290395,0.5782343745231628,0.09090450733298312
3,"[387, 585, 171]",0.9442769408226013,0.0840683023772166,0.7552590131759643,0.20672830970437664,0.5699946224689484,0.1183298667999686
3,"[387, 585, 652]",0.8335657477378845,0.3022357741373247,0.758757722377777,0.17368293626251813,0.5769906878471375,0.0959279427531055
3,"[387, 585, 651]",0.8720576286315918,0.0863770211155717,0.7513081431388855,0.14184490705969258,0.5262580931186676,0.13805211098713818
3,"[387, 585, 172]",0.908778989315033,0.10995838326076442,0.7385777115821839,0.14180735672671568,0.5564619064331054,0.14953497066381866
3,"[387, 779, 171]",0.819334888458252,0.22870376719835755,0.7586567401885986,0.146756720717096,0.5350995898246765,0.217907733362488
3,"[387, 779, 652]",0.9388380408287048,0.01847415399183158,0.8087445378303528,0.09762552329930607,0.4753435492515564,0.1336152235510121
3,"[387, 779, 651]",0.8068409383296966,0.2814041271198801,0.8314749836921692,0.17018656113789402,0.5234984576702117,0.07556697391425704
3,"[387, 779, 172]",0.9771651983261108,0.02446611041473731,0.7077480316162109,0.20173985669932118,0.5816871345043182,0.15847933434815212
3,"[387, 171, 652]",0.8487283229827881,0.17801514504127922,0.7847058773040771,0.15764334422352325,0.6201635837554932,0.10681302596447965
3,"[387, 171, 651]",0.7909364402294159,0.3955844659983498,0.7418788313865662,0.15331374080968585,0.5519371807575226,0.15237904742451572
3,"[387, 171, 172]",0.39893231391906736,0.5049670611957049,0.6942054510116578,0.18194180896488207,0.4604989290237427,0.25342892643402376
3,"[387, 652, 651]",0.7434155821800232,0.26318879808605455,0.8098287940025329,0.10114797908954215,0.4721003293991089,0.11649704555051103
3,"[387, 652, 172]",0.9236724853515625,0.08409642068157944,0.766167676448822,0.15419703618268796,0.5856035590171814,0.10589107832945512
3,"[387, 651, 172]",0.7409450322389602,0.31514715273382055,0.7293853998184204,0.19853234274751871,0.4875344395637512,0.0872346518404929
3,"[777, 585, 779]",0.865197217464447,0.14850047374590072,0.6414662003517151,0.1413096352580731,0.5010805249214172,0.16276210431088256
3,"[777, 585, 171]",0.9612680435180664,0.05125913209972181,0.6494425058364868,0.13755944288965824,0.5382225573062897,0.20738066340187825
3,"[777, 585, 652]",0.8987957596778869,0.08440373555240202,0.7716856956481933,0.11677293263310774,0.4528660774230957,0.1110493018654229
3,"[777, 585, 651]",0.8292777419090271,0.14916046155274107,0.7752238750457764,0.10125172064983488,0.479131817817688,0.21452373082070356
3,"[777, 585, 172]",0.7624635338783264,0.32918903514938663,0.7630201816558838,0.09148679238880557,0.5160645067691803,0.14192385397226184
3,"[777, 779, 171]",0.9143725633621216,0.116946628207055,0.7434811472892762,0.1439774491242615,0.5766441285610199,0.15280042161019752
3,"[777, 779, 652]",0.9322795867919922,0.04719354989698692,0.7887357592582702,0.09504811264210133,0.539322805404663,0.21385245687591992
